index;Provincia;Municipio;Direccion;Estacion;FECHA-HORA;CO;NO2;O3;PART;SO2;SH2
37; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-06:20;302;15;33;10;;
38; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-06:30;339;21;27;9;;
39; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-06:40;350;26;25;9;;
40; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-06:50;350;25;27;10;;
41; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-07:00;351;30;23;10;;
42; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-07:10;370;33;16;12;;
43; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-07:20;438;39;15;17;;
44; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-07:30;380;35;17;12;;
45; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-07:40;350;34;18;12;;
46; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-07:50;350;34;16;13;;
47; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-08:00;377;34;16;15;;
48; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-08:10;350;32;21;15;;
49; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-08:20;389;31;27;15;;
50; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-08:30;350;26;32;15;;
51; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-08:40;356;26;35;18;;
52; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-08:50;385;25;37;18;;
53; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-09:00;350;27;37;18;;
54; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-09:10;363;24;40;16;;
55; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-09:20;247;18;48;15;;
56; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-09:30;233;13;53;14;;
57; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-09:40;233;11;53;16;;
58; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-09:50;250;16;51;15;;
59; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-10:00;250;13;56;13;;
60; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-10:10;233;10;61;11;;
61; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-10:20;233;10;59;12;;
62; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-10:30;233;11;61;11;;
63; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-10:40;233;7;64;11;;
64; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-10:50;233;8; ;24;;
65; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-11:00;227;8; ;12;;
66; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-11:10;178;10; ;11;;
67; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-11:20;168;11; ;11;;
68; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-11:30;117;9; ;11;;
69; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-11:40;117;10; ;10;;
70; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-11:50;158;10; ;11;;
71; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-12:00;119;9; ;11;;
72; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-12:10;133;10; ;11;;
73; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-12:20;125;8; ;10;;
74; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-12:30;117;10; ;10;;
75; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-12:40;117;9; ;10;;
76; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-12:50;122;7; ;10;;
77; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-13:00;147;8; ;8;;
78; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-13:10;137;5;89;8;;
79; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-13:20;118;4;92;7;;
80; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-13:30;139;3;94;8;;
81; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-13:40;131;5;95;7;;
82; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-13:50;132;6;95;7;;
83; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-14:00;164;9;93;6;;
84; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-14:10;175;7;94;5;;
85; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-14:20;175;9;94;5;;
86; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-14:30;135;6;96;5;;
87; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-14:40;150;10;96;6;;
88; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-14:50;117;7;100;6;;
89; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-15:00;126;5;102;6;;
90; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-15:10;175;4;102;6;;
91; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-15:20;122;5;102;7;;
92; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-15:30;178;4;102;6;;
93; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-15:40;151;4;102;7;;
94; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-15:50;134;4;102;8;;
95; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-16:00;117;5;106;8;;
96; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-16:10;125;4;105;9;;
97; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-16:20;117;4;106;9;;
98; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-16:30;215;5;106;10;;
99; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-16:40;151;6;104;9;;
100; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-16:50;137;6;102;10;;
101; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-17:00;197;10;100;10;;
102; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-17:10;200;8;102;10;;
103; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-17:20;182;8;104;9;;
104; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-17:30;147;6;103;9;;
105; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-17:40;147;7;101;9;;
106; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-17:50;144;8;101;10;;
107; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-18:00;189;9;102;10;;
108; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-18:10;215;13;97;11;;
109; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-18:20;184;15;99;11;;
110; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-18:30;207;16;94;11;;
111; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-18:40;233;16;97;12;;
112; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-18:50;233;17;91;15;;
113; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-19:00;233;22;89;16;;
114; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-19:10;233;20;87;13;;
115; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-19:20;266;24;81;13;;
116; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-19:30;267;33;69;13;;
117; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-19:40;313;36;61;15;;
118; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-19:50;350;48;49;19;;
119; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-20:00;387;53;41;19;;
120; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-20:10;423;57;32;19;;
121; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-20:20;459;60;18;23;;
122; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-20:30;444;65;17;28;;
123; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-20:40;397;76;12;32;;
124; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-20:50;489;77;10;31;;
125; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-21:00;438;83;4;44;;
126; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-21:10;467;82;3;44;;
127; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-21:20;412;77;14;33;;
128; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-21:30;350;63;21;34;;
129; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-21:40;350;57;21;35;;
130; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-21:50;350;49;30;32;;
131; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-22:00;344;41;29;30;;
132; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-22:10;280;41;29;28;;
133; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-22:20;350;45;22;28;;
134; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-22:30;331;42;26;29;;
135; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-22:40;350;36;28;26;;
136; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-22:50;292;35;30;24;;
137; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-23:00;313;31;34;24;;
138; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-23:10;244;32;33;21;;
139; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-23:20;237;27;38;19;;
140; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-23:30;233;23;38;19;;
141; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-23:40;236;21;42;21;;
142; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-23:50;233;18;41;22;;
143; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;16/03/21-00:00;250;18;41;24;;
0; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-00:10;;13;42; ;;
1; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-00:20;;12;44; ;;
2; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-00:30;;10;44; ;;
3; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-00:40;;11;42; ;;
4; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-00:50;;15;37; ;;
5; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-01:00;;14;37; ;;
6; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-01:10;;13;42; ;;
7; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-01:20;;14;42; ;;
8; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-01:30;;10;46; ;;
9; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-01:40;;9;46; ;;
10; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-01:50;;12;40; ;;
11; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-02:00;;13;37; ;;
12; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-02:10;;11;41; ;;
13; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-02:20;;10;42; ;;
14; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-02:30;;11;41; ;;
15; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-02:40;;13;41; ;;
16; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-02:50;;13;38; ;;
17; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-03:00;;11;39; ;;
18; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-03:10;;14;40; ;;
19; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-03:20;;18;31; ;;
20; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-03:30;;10;40; ;;
21; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-03:40;;7;45; ;;
22; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-03:50;;6;43; ;;
23; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-04:00;;6;41; ;;
24; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-04:10;;17;30; ;;
25; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-04:20;;12;35; ;;
26; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-04:30;;16;31; ;;
27; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-04:40;;13;36; ;;
28; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-04:50;;15;33; ;;
29; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-05:00;;13;34; ;;
30; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-05:10;;14;34; ;;
31; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-05:20;;17;30; ;;
32; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-05:30;;19;27; ;;
33; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-05:40;;17;29; ;;
34; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-05:50;;17;31; ;;
35; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-06:00;;18;30; ;;
36; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-06:10;;20;28; ;;
37; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-06:20;;21;26; ;;
38; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-06:30;;34;13; ;;
39; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-06:40;;36;13; ;;
40; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-06:50;;41;10; ;;
41; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-07:00;;46;8; ;;
42; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-07:10;;34;16; ;;
43; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-07:20;;27;19; ;;
44; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-07:30;;35;13; ;;
45; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-07:40;;49;6; ;;
46; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-07:50;;50;5; ;;
47; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-08:00;;43;9; ;;
48; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-08:10;;40;12; ;;
49; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-08:20;;43;14; ;;
50; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-08:30;;45;16; ;;
51; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-08:40;;46;16; ;;
52; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-08:50;;46;18; ;;
53; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-09:00;;46;19; ;;
54; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-09:10;;34;28; ;;
55; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-09:20;;25;39; ;;
56; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-09:30;;19;45; ;;
57; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-09:40;;17;48; ;;
58; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-09:50;;14;52; ;;
59; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-10:00;;13;54; ;;
60; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-10:10;;12;59; ;;
61; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-10:20;;12;55; ;;
62; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-10:30;;12;59; ;;
63; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-10:40;;12;65; ;;
64; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-10:50;;10;68; ;;
65; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-11:00;;12;67; ;;
66; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-11:10;;10;69; ;;
67; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-11:20;;11;68; ;;
68; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-11:30;;10;71; ;;
69; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-11:40;;10;70; ;;
70; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-11:50;;11;72; ;;
71; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-12:00;;10;72; ;;
72; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-12:10;;12;71; ;;
73; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-12:20;;11;74; ;;
74; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-12:30;;11;76; ;;
75; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-12:40;;9;80; ;;
76; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-12:50;;12;79; ;;
77; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-13:00;;14;80; ;;
78; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-13:10;;12;83; ;;
79; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-13:20;;11;83; ;;
80; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-13:30;;14;84; ;;
81; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-13:40;;14;86; ;;
82; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-13:50;;16;83; ;;
83; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-14:00;;12;89; ;;
84; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-14:10;;11;91; ;;
85; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-14:20;;10;95; ;;
86; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-14:30;;9;96; ;;
87; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-14:40;;12;95; ;;
88; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-14:50;;14;95; ;;
89; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-15:00;;9;99; ;;
90; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-15:10;;13;95; ;;
91; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-15:20;;9;99; ;;
92; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-15:30;;9;100; ;;
93; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-15:40;;8;100; ;;
94; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-15:50;;11;99; ;;
95; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-16:00;;11;99; ;;
96; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-16:10;;11;100; ;;
97; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-16:20;;15;95; ;;
98; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-16:30;;15;98; ;;
99; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-16:40;;11;102; ;;
100; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-16:50;;13;101; ;;
101; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-17:00;;11;103; ;;
102; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-17:10;;11;101; ;;
103; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-17:20;;13;100; ;;
